subject_id,race,sex,age,has_injury,role,role_number,resistance
28703,Native American,Male,25,,ARRESTEE,1,fled on foot                                                                   
28704,White,Male,26,Yes,A,1,tensed
28705,White,Male,23,,OT,1,tensed
28706,Null,Null,0,,OT,5,verbal non-compliance
28707,Null,Null,0,,OT,2,verbal non-compliance
28708,Black,Male,27,,A,1,assaulted officer
28709,White,Male,49,No,A,1,tensed
28710,White,Male,24,Yes,A,1,assaulted officer
28711,White,Female,56,No,A,1,tensed
28712,White,Male,22,Yes,SP,1,tensed
28713,White,Male,29,No,A,2,tensed
28714,White,Male,32,Yes,A,1,tensed
28715,Black,Male,23,Yes,A,1,assaulted officer
28716,Black,Male,26,,A,1,tensed
28717,White,Male,25,Yes,A,1,fled on foot
28718,White,Male,41,Yes,A,1,unspecified
28719,White,Male,32,,OT,1,fled on foot
28720,Black,Male,25,,A,1,assaulted officer
28721,White,Male,53,Yes,A,1,tensed
28722,Native American,Female,29,,A,1,commission of crime
28723,Black,Male,27,,A,1,tensed
28724,Black,Female,21,No,A,1,assaulted officer
28725,Native American,Female,31,No,A,1,assaulted officer
28726,Black,Male,28,Yes,A,1,assaulted officer
28727,White,Male,20,Yes,A,1,fled on foot
28728,Black,Female,21,No,A,1,tensed
28729,Black,Male,25,Yes,A,1,assaulted officer
28730,Black,Male,13,,S,1,commission of crime
28731,White,Male,30,No,A,1,tensed
28732,Black,Male,18,,A,1,unspecified
28733,Black,Male,47,Yes,A,1,unspecified
28734,White,Male,32,Yes,A,1,commission of crime
28735,Black,Male,22,No,A,1,fled on foot
28736,Black,Male,32,Yes,A,1,commission of crime
28737,Black,Female,15,No,A,2,fled on foot
28738,White,Male,33,Yes,A,1,commission of crime
28739,Black,Male,30,No,A,2,assaulted officer
28740,White,Male,51,Yes,A,1,fled on foot
28741,Black,Male,35,,A,1,commission of crime
28742,White,Male,45,No,A,1,tensed
28743,Black,Male,52,No,A,1,fled on foot
28744,Black,Male,22,,OT,1,tensed
28745,Black,Male,31,Yes,A,1,commission of crime
28746,Black,Female,19,,SP,1,unspecified
28747,Native American,Female,26,Yes,A,1,fled on foot
28748,Black,Male,50,,A,1,assaulted officer
28749,Black,Male,27,Yes,S,1,tensed
28750,Black,Female,23,,V,1,commission of crime
28751,White,Male,22,No,S,1,tensed
28752,White,Male,26,,A,1,tensed
28753,Black,Male,30,No,S,1,assaulted officer
28754,Asian,Male,35,No,A,1,tensed
28755,Black,Female,25,,A,1,commission of crime
28756,Black,Male,32,Yes,A,1,tensed
28757,Black,Female,39,,A,2,commission of crime
28758,White,Female,41,Yes,A,1,assaulted officer
28759,Black,Female,57,Yes,A,1,verbal non-compliance
28760,Black,Male,29,No,A,1,fled on foot
28761,Black,Female,19,No,A,1,tensed
28762,Black,Male,37,No,A,1,fled on foot
28763,White,Male,26,Yes,A,1,unspecified
28764,Black,Male,36,,ARRESTEE,1,other                                                                          
28765,White,Male,25,,ARRESTEE,1,commission of a crime                                                          
28766,White,Male,42,,ARRESTEE,1,tensed                                                                         
28767,Black,Male,41,Yes,ARRESTEE,1,assaulted officer                                                              
28768,Black,Male,27,,ARRESTEE,1,fled on foot                                                                   
28769,Null,Male,30,,SUSPECT,1,verbal non-compliance                                                          
28770,White,Male,0,,INVOLVED,1,other                                                                          
28771,Black,Male,39,No,V,1,tensed
28772,Black,Male,51,,A,1,assaulted officer
28773,Other / Mixed Race,Male,24,Yes,OT,1,verbal non-compliance
28774,Black,Male,35,Yes,A,1,fled in vehicle
28775,White,Male,35,Yes,S,1,tensed
28776,White,Male,26,Yes,A,1,assaulted officer
28777,Black,Male,23,,S,1,unspecified
28778,Black,Male,26,,SUSPECT,1,Null
28779,Null,Female,25,,INVOLVED,1,Null
28780,White,Male,34,,ARRESTEE,1,Null
28781,Black,Male,33,,ARRESTEE,1,Null
28782,White,Male,26,,ARRESTEE,1,Null
28783,Black,Male,18,,ARRESTEE,1,commission of a crime                                                          
28784,Null,Female,17,,SUBJECT,1,Null
28785,Native American,Male,33,,ARRESTEE,1,Null
28786,Black,Female,38,,PIC,1,Null
28787,Black,Male,16,,SUSPECT,2,commission of a crime                                                          
28788,Black,Female,0,,SUBJECT,1,Null
28789,Black,Male,32,,ARRESTEE,1,verbal non-compliance                                                          
28790,Black,Male,0,,PIC,1,verbal non-compliance                                                          
28791,Asian,Male,47,,INVOLVED,2,Null
28792,Black,Male,7,,INVOLVED,3,Null
28793,Native American,Male,45,,SUSPECT,1,Null
28794,Black,Male,61,,ARRESTEE,1,Null
28795,Black,Male,50,,PASSENGER,1,Null
28796,Black,Male,30,,OTHER,3,Null
28797,Native American,Male,32,,ARRESTEE,3,other                                                                          
28798,Other / Mixed Race,Male,9,,V,1,verbal non-compliance
28799,White,Male,27,No,A,1,verbal non-compliance
28800,Black,Male,19,Yes,OT,1,tensed
28801,White,Male,53,No,A,1,assaulted officer
28802,Black,Male,36,Yes,O,1,unspecified
28803,Black,Male,41,No,A,1,fled in vehicle
28804,Black,Male,20,,A,1,commission of crime
28805,Black,Male,20,,A,1,commission of crime
28806,White,Male,23,,S,1,tensed
28807,Black,Male,21,,S,1,commission of crime
28808,Black,Male,15,Yes,A,1,commission of crime
28809,White,Female,21,,OT,1,tensed
28810,White,Male,44,Yes,A,1,tensed
28811,Black,Male,41,No,A,1,tensed
28812,Black,Female,21,No,A,2,commission of crime
28813,Asian,Male,24,Yes,A,2,assaulted officer
28814,Black,Female,19,No,A,1,assaulted officer
28815,White,Male,25,,A,1,commission of crime
28816,Black,Male,29,,A,1,unspecified
28817,White,Male,38,No,A,1,commission of crime
28818,White,Male,32,Yes,A,1,fled on foot
28819,White,Female,41,,A,1,tensed
28820,Native American,Male,33,Yes,A,1,fled on foot
28821,Black,Male,39,Yes,A,1,fled on foot
28822,Black,Male,33,No,A,1,commission of crime
28823,White,Male,23,No,A,1,fled on foot
28824,White,Male,28,Yes,A,1,commission of crime
28825,Black,Male,38,Yes,S,1,commission of crime
28826,Black,Male,20,Yes,OT,1,unspecified
28827,Black,Male,24,No,A,1,tensed
28828,Black,Male,33,No,A,1,fled on foot
28829,White,Male,31,Yes,A,1,tensed
28830,Black,Male,20,No,S,1,tensed
28831,Black,Male,18,No,A,1,unspecified
28832,Black,Male,24,No,A,1,assaulted officer
28833,Black,Male,27,Yes,A,1,assaulted officer
28834,White,Male,42,No,SUBJECT,1,assaulted officer                                                              
28835,Black,Male,25,,ARRESTEE,1,fled in a vehicle                                                              
28836,Black,Male,38,Yes,ARRESTEE,1,tensed                                                                         
28837,Native American,Male,33,Yes,ARRESTEE,1,verbal non-compliance                                                          
28838,White,Male,21,,PIC,1,other                                                                          
28839,White,Male,25,,INVOLVED,1,Null
28840,Black,Male,30,,OTHER,3,verbal non-compliance                                                          
28841,Null,Male,38,,ARRESTEE,1,verbal non-compliance                                                          
28842,White,Male,35,No,ARRESTEE,1,Null
28843,Other / Mixed Race,Male,18,No,A,3,fled in vehicle
28844,Black,Male,18,No,A,1,fled in vehicle
28845,White,Female,26,,A,1,assaulted officer
28846,Black,Female,25,No,A,1,assaulted officer
28847,White,Male,22,Yes,A,1,fled on foot
28848,Black,Male,55,,A,1,tensed
28849,Black,Male,21,No,A,1,verbal non-compliance
28850,Black,Male,18,,A,1,fled on foot
28851,Black,Male,51,Yes,S,2,verbal non-compliance
28852,Black,Male,31,Yes,A,1,tensed
28853,Black,Male,22,No,A,1,commission of crime
28854,Black,Male,26,,A,1,commission of crime
28855,Black,Male,33,No,S,1,tensed
28856,White,Male,26,Yes,A,1,assaulted officer
28857,Black,Male,33,,A,1,verbal non-compliance
28858,White,Male,41,Yes,A,1,tensed
28859,White,Male,35,Yes,S,1,assaulted officer
28860,Black,Male,31,,A,1,fled on foot
28861,Asian,Male,21,Yes,A,1,fled in vehicle
28862,Black,Male,21,,OT,1,tensed
28863,Null,Female,37,Yes,OT,1,tensed
28864,Null,Male,25,Yes,S,1,tensed
28865,Black,Male,26,,OT,2,verbal non-compliance
28866,Black,Male,22,Yes,A,1,commission of crime
28867,Black,Male,31,,ARRESTEE,1,Null
28868,Black,Male,35,,PIC,1,fled in a vehicle                                                              
28869,Black,Female,33,,ARRESTEE,1,assaulted officer                                                              
28870,Black,Male,36,Yes,ARRESTEE,1,fled on foot                                                                   
28871,Black,Male,40,,ARRESTEE,1,verbal non-compliance                                                          
28872,Black,Male,0,,SUSPECT,8,Null
28873,Black,Male,28,No,ARRESTEE,1,fled on foot                                                                   
28874,Black,Female,19,,ARRESTEE,1,other                                                                          
28875,Black,Male,48,,INVOLVED,1,other                                                                          
28876,Null,Null,0,,SUSPECT,14,verbal non-compliance                                                          
28877,Black,Male,26,,ARRESTEE,1,tensed                                                                         
28878,White,Male,52,,SUBJECT,1,tensed                                                                         
28879,Black,Male,29,,ARRESTEE,1,fled on foot                                                                   
28880,Black,Female,0,,PIC,1,tensed                                                                         
28881,White,Male,0,,ARRESTEE,1,fled on foot                                                                   
28882,Black,Male,20,,Citee,1,tensed                                                                         
28883,Black,Male,26,,ARRESTEE,1,fled on foot                                                                   
28884,Null,Null,0,,SUSPECT,13,assaulted officer                                                              
28885,White,Male,37,,ARRESTEE,1,other                                                                          
28886,White,Male,26,No,A,1,tensed
28887,Black,Male,46,Yes,A,1,assaulted officer
28888,Native American,Male,48,Yes,A,1,assaulted officer
28889,Black,Male,24,No,A,1,tensed
28890,Black,Male,34,,A,1,tensed
28891,Black,Male,15,Yes,A,1,assaulted officer
28892,Native American,Male,30,,SUBJECT,1,other                                                                          
